23,69.0
20,60.0
23,69.0
19,57.0
21,63.0
20,60.0
23,69.0
28,84.0
25,75.0
24,72.0
22,66.0
21,63.0
20,60.0
21,63.0
21,63.0
21,63.0
19,57.0
25,75.0
27,81.0
24,72.0
23,69.0
20,60.0
21,63.0
22,66.0
21,63.0
19,57.0
22,66.0
26,78.0
25,75.0
21,63.0
23,69.0
23,69.0
21,63.0
22,66.0
23,69.0
21,63.0
23,69.0
26,78.0
29,87.0
24,72.0
21,63.0
22,66.0
22,66.0
22,66.0
22,66.0
19,57.0
19,57.0
26,78.0
28,84.0
24,72.0
23,69.0
26,78.0
23,69.0
21,63.0
21,63.0
22,66.0
21,63.0
24,72.0
26,78.0
22,66.0
22,66.0
21,63.0
22,66.0
21,63.0
20,60.0
21,63.0
20,60.0
26,78.0
26,78.0
25,75.0
21,63.0
21,63.0
19,57.0
22,66.0
19,57.0
20,60.0
20,60.0
25,75.0
28,84.0
22,66.0
24,72.0
23,69.0
21,63.0
21,63.0
20,60.0
20,60.0
20,60.0
24,72.0
29,87.0
23,69.0
24,72.0
19,57.0
22,66.0
21,63.0
23,69.0
22,66.0
20,60.0
26,78.0
29,87.0
25,75.0
23,69.0
23,69.0
19,57.0
22,66.0
19,57.0
18,54.0
20,60.0
23,69.0
26,78.0
22,66.0
24,72.0
21,63.0
21,63.0
24,72.0
24,72.0
24,72.0
23,69.0
27,81.0
28,84.0
25,75.0
22,66.0
28,84.0
27,81.0
20,60.0
21,63.0
22,66.0
20,60.0
23,69.0
27,81.0
25,75.0
21,63.0
21,63.0
24,72.0
22,66.0
21,63.0
21,63.0
22,66.0
26,78.0
28,84.0
25,75.0
24,72.0
22,66.0
22,66.0
22,66.0
21,63.0
21,63.0
22,66.0
25,75.0
25,75.0
23,69.0
23,69.0
22,66.0
20,60.0
22,66.0
20,60.0
22,66.0
22,66.0
22,66.0
27,81.0
24,72.0
23,69.0
22,66.0
21,63.0
22,66.0
20,60.0
22,66.0
23,69.0
26,78.0
29,87.0
24,72.0
25,75.0
22,66.0
21,63.0
20,60.0
21,63.0
19,57.0
21,63.0
23,69.0
29,87.0
23,69.0
24,72.0
21,63.0
20,60.0
22,66.0
24,72.0
23,69.0
22,66.0
24,72.0
28,84.0
22,66.0
23,69.0
21,63.0
23,69.0
25,75.0
27,81.0
23,69.0
22,66.0
24,72.0
27,81.0
26,78.0
25,75.0
23,69.0
20,60.0
20,60.0
19,57.0
19,57.0
19,57.0
20,60.0
26,78.0
25,75.0
23,69.0
23,69.0
22,66.0
21,63.0
20,60.0
22,66.0
19,57.0
21,63.0
28,84.0
25,75.0
22,66.0
19,57.0
21,63.0
19,57.0
23,69.0
22,66.0
20,60.0
22,66.0
28,84.0
25,75.0
25,75.0
24,72.0
24,72.0
22,66.0
23,69.0
20,60.0
19,57.0
21,63.0
25,75.0
23,69.0
24,72.0
22,66.0
21,63.0
22,66.0
22,66.0
21,63.0
21,63.0
23,69.0
27,81.0
26,78.0
24,72.0
24,72.0
22,66.0
22,66.0
21,63.0
22,66.0
20,60.0
20,60.0
27,81.0
25,75.0
25,75.0
21,63.0
23,69.0
23,69.0
20,60.0
20,60.0
24,72.0
22,66.0
29,87.0
28,84.0
24,72.0
24,72.0
21,63.0
22,66.0
20,60.0
24,72.0
22,66.0
23,69.0
26,78.0
27,81.0
23,69.0
21,63.0
20,60.0
19,57.0
22,66.0
21,63.0
21,63.0
19,57.0
25,75.0
26,78.0
24,72.0
24,72.0
22,66.0
23,69.0
23,69.0
22,66.0
23,69.0
22,66.0
25,75.0
25,75.0
22,66.0
22,66.0
23,69.0
22,66.0
23,69.0
22,66.0
21,63.0
23,69.0
27,81.0
27,81.0
26,78.0
24,72.0
23,69.0
21,63.0
22,66.0
20,60.0
19,57.0
20,60.0
25,75.0
27,81.0
24,72.0
24,72.0
22,66.0
21,63.0
20,60.0
21,63.0
23,69.0
21,63.0
23,69.0
26,78.0
22,66.0
24,72.0
21,63.0
22,66.0
23,69.0
22,66.0
22,66.0
24,72.0
26,78.0
27,81.0
26,78.0
22,66.0
22,66.0
21,63.0
23,69.0
22,66.0
22,66.0
23,69.0
24,72.0
30,90.0
26,78.0
25,75.0
22,66.0
21,63.0
21,63.0
22,66.0
22,66.0
22,66.0
19,57.0
24,72.0
24,72.0
21,63.0
24,72.0
20,60.0
22,66.0
21,63.0
22,66.0
20,60.0
21,63.0
26,78.0
27,81.0
23,69.0
23,69.0
20,60.0
21,63.0
21,63.0
21,63.0
22,66.0
21,63.0
25,75.0
26,78.0
26,78.0
22,66.0
23,69.0
20,60.0
22,66.0
21,63.0
21,63.0
20,60.0
25,75.0
26,78.0
24,72.0
23,69.0
22,66.0
22,66.0
23,69.0
22,66.0
23,69.0
23,69.0
26,78.0
25,75.0
25,75.0
21,63.0
24,72.0
19,57.0
22,66.0
20,60.0
21,63.0
18,54.0
31,93.0
25,75.0
23,69.0
21,63.0
22,66.0
23,69.0
20,60.0
19,57.0
21,63.0
20,60.0
23,69.0
25,75.0
21,63.0
23,69.0
22,66.0
19,57.0
21,63.0
22,66.0
20,60.0
20,60.0
25,75.0
27,81.0
24,72.0
23,69.0
20,60.0
20,60.0
19,57.0
21,63.0
22,66.0
22,66.0
26,78.0
29,87.0
23,69.0
23,69.0
24,72.0
23,69.0
24,72.0
22,66.0
22,66.0
23,69.0
24,72.0
25,75.0
24,72.0
21,63.0
21,63.0
22,66.0
23,69.0
21,63.0
22,66.0
19,57.0
25,75.0
26,78.0
26,78.0
22,66.0
22,66.0
21,63.0
21,63.0
19,57.0
21,63.0
22,66.0
25,75.0
27,81.0
24,72.0
25,75.0
22,66.0
22,66.0
20,60.0
21,63.0
21,63.0
20,60.0
25,75.0
32,96.0
28,84.0
23,69.0
21,63.0
20,60.0
22,66.0
23,69.0
20,60.0
22,66.0
23,69.0
28,84.0
24,72.0
25,75.0
24,72.0
24,72.0
23,69.0
23,69.0
20,60.0
20,60.0
24,72.0
27,81.0
21,63.0
23,69.0
22,66.0
21,63.0
20,60.0
21,63.0
23,69.0
21,63.0
26,78.0
26,78.0
25,75.0
23,69.0
21,63.0
22,66.0
21,63.0
19,57.0
22,66.0
22,66.0
23,69.0
30,90.0
25,75.0
24,72.0
23,69.0
23,69.0
23,69.0
22,66.0
20,60.0
21,63.0
22,66.0
28,84.0
22,66.0
22,66.0
24,72.0
23,69.0
20,60.0
22,66.0
21,63.0
20,60.0
24,72.0
27,81.0
23,69.0
23,69.0
21,63.0
20,60.0
19,57.0
